any									0	0	0.01	0.03	0.03	0.03	0.09	0.09	0.15	0.21	0.34	0.34	0.44	0.44	0.53
for									0	0	0.02	0.03	0.03	0.05	0.12	0.16	0.17	0.25	0.34	0.39	0.54	0.49	0.63
child's own name	0	0.02	0.01	0.02	0.06	0.08	0.12	0.22	0.25	0.33	0.44	0.51	0.52	0.64	0.71	0.72	0.78	0.83	0.86	0.88	0.94	0.91	0.97
cover									0.01	0.01	0.03	0.06	0.07	0.09	0.16	0.22	0.28	0.31	0.45	0.39	0.63	0.56	0.65
men									0.01	0.01	0.02	0.03	0.05	0.03	0.06	0.05	0.09	0.09	0.15	0.11	0.24	0.15	0.25
black									0.02	0.06	0.08	0.12	0.14	0.16	0.31	0.37	0.4	0.48	0.53	0.49	0.73	0.66	0.82
back	0	0	0	0	0	0.01	0	0.05	0.05	0.04	0.1	0.14	0.16	0.16	0.31	0.39	0.38	0.45	0.54	0.54	0.69	0.65	0.78
bunny	0	0	0	0.01	0.04	0.05	0.08	0.24	0.22	0.22	0.43	0.47	0.57	0.55	0.65	0.71	0.75	0.79	0.82	0.82	0.93	0.85	0.92
him									0.01	0	0.01	0.02	0.03	0.06	0.1	0.15	0.13	0.2	0.3	0.33	0.43	0.44	0.52
hold									0.02	0.01	0.1	0.16	0.14	0.23	0.38	0.43	0.45	0.52	0.68	0.59	0.83	0.7	0.84
yum yum	0.11	0.04	0.12	0.14	0.23	0.32	0.36	0.35	0.56	0.53	0.61	0.63	0.64	0.59	0.67	0.73	0.71	0.77	0.82	0.67	0.89	0.77	0.85
tractor									0.06	0.09	0.16	0.19	0.23	0.28	0.42	0.44	0.48	0.51	0.51	0.61	0.73	0.61	0.73
necklace	0	0	0	0	0	0.01	0.01	0.08	0.04	0.09	0.13	0.19	0.19	0.26	0.3	0.4	0.46	0.49	0.54	0.56	0.75	0.63	0.75
satted									0	0	0	0	0	0	0	0	0	0.01	0	0.02	0.01	0.01	0.01
could									0	0	0	0.01	0.02	0.01	0.04	0.04	0.04	0.1	0.14	0.15	0.23	0.26	0.32
rock	0	0	0	0	0.01	0.01	0.05	0.1	0.13	0.19	0.28	0.39	0.36	0.46	0.6	0.65	0.66	0.7	0.79	0.81	0.9	0.83	0.93
mice									0.01	0	0.02	0.02	0.02	0.05	0.03	0.04	0.08	0.09	0.12	0.13	0.23	0.15	0.17
at									0.01	0.02	0.03	0.04	0.07	0.1	0.19	0.21	0.22	0.27	0.42	0.42	0.55	0.51	0.61
show	0	0	0	0	0	0	0	0.02	0.01	0.01	0.04	0.05	0.08	0.12	0.19	0.29	0.31	0.39	0.46	0.46	0.64	0.61	0.76
I sing song / I sing song for you									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
camping									0.01	0	0.01	0.01	0.03	0.08	0.06	0.1	0.09	0.15	0.22	0.21	0.31	0.31	0.33
there a kitty / there's a kitty									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
to									0.01	0.02	0.03	0.05	0.08	0.09	0.18	0.25	0.28	0.37	0.49	0.45	0.62	0.55	0.68
same	0	0	0	0	0	0	0	0.01	0	0	0.02	0.02	0.03	0.02	0.09	0.14	0.12	0.2	0.25	0.27	0.35	0.41	0.44
fit									0	0	0.03	0.04	0.05	0.06	0.12	0.18	0.22	0.29	0.38	0.37	0.54	0.51	0.6
basement									0.01	0.01	0.02	0.03	0.04	0.08	0.11	0.14	0.12	0.18	0.21	0.26	0.28	0.22	0.24
star	0	0	0	0	0	0.01	0.03	0.06	0.11	0.18	0.25	0.31	0.37	0.5	0.53	0.56	0.67	0.72	0.71	0.76	0.88	0.82	0.91
kitty sleep / kitty sleeping									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tired	0	0	0	0.01	0	0	0.02	0.03	0.02	0.03	0.06	0.1	0.14	0.18	0.3	0.39	0.39	0.48	0.56	0.56	0.77	0.68	0.82
took									0	0	0.01	0.02	0.03	0.02	0.09	0.07	0.11	0.16	0.22	0.22	0.4	0.26	0.4
so									0	0.01	0.01	0.02	0.03	0.05	0.07	0.1	0.1	0.16	0.2	0.25	0.29	0.3	0.38
on top of									0.01	0.01	0.02	0.04	0.05	0.06	0.13	0.18	0.19	0.27	0.32	0.37	0.49	0.52	0.61
us									0	0	0	0.01	0.01	0.02	0.07	0.06	0.07	0.12	0.16	0.17	0.26	0.31	0.34
fall	0	0	0	0	0	0.01	0.02	0.04	0.04	0.07	0.14	0.23	0.24	0.33	0.47	0.57	0.61	0.7	0.8	0.75	0.9	0.8	0.93
hair	0	0	0	0.01	0.01	0.04	0.08	0.23	0.21	0.27	0.45	0.55	0.59	0.67	0.73	0.83	0.82	0.86	0.88	0.92	0.97	0.93	0.96
